Time,Frequency,Resistance
16:18:40,5009491.9,445.01
16:18:41,5009491.1,445.01
16:18:41,5009491.1,445.01
16:18:41,5009491.1,445.01
16:18:41,5009491.1,445.01
16:18:41,5009491.1,445.01
16:18:41,5009491.1,445.01
16:18:42,5009491.1,445.07
16:18:42,5009490.4,445.07
16:18:42,5009490.4,445.07
16:18:42,5009490.4,445.07
16:18:42,5009490.4,445.07
16:18:42,5009490.4,445.07
16:18:42,5009490.4,445.07
16:18:43,5009489.8,445.11
16:18:43,5009489.8,445.11
16:18:43,5009489.8,445.11
16:18:43,5009489.8,445.11
16:18:43,5009489.8,445.11
16:18:43,5009489.8,445.11
16:18:44,5009489.8,445.11
16:18:44,5009489.1,445.14
16:18:44,5009489.1,445.14
16:18:44,5009489.1,445.14
16:18:44,5009489.1,445.14
16:18:44,5009489.1,445.14
16:18:45,5009489.1,445.14
16:18:45,5009488.3,445.18
16:18:45,5009488.3,445.18
16:18:45,5009488.3,445.18
16:18:45,5009488.3,445.18
16:18:45,5009488.3,445.18
16:18:46,5009488.3,445.18
16:18:46,5009487.7,445.18
16:18:46,5009487.7,445.22
16:18:46,5009487.7,445.22
16:18:46,5009487.7,445.22
16:18:46,5009487.7,445.22
16:18:46,5009487.7,445.22
16:18:47,5009486.9,445.22
16:18:47,5009486.9,445.22
16:18:47,5009486.9,445.25
16:18:47,5009486.9,445.25
16:18:47,5009486.9,445.25
16:18:47,5009486.9,445.25
16:18:48,5009486.9,445.25
16:18:48,5009486.3,445.25
16:18:48,5009486.3,445.25
16:18:48,5009486.3,445.28
16:18:48,5009486.3,445.28
16:18:48,5009486.3,445.28
16:18:48,5009486.3,445.28
16:18:49,5009485.6,445.28
16:18:49,5009485.6,445.28
16:18:49,5009485.6,445.28
16:18:49,5009485.6,445.31
16:18:49,5009485.6,445.31
16:18:49,5009485.6,445.31
16:18:50,5009485.6,445.31
16:18:50,5009484.9,445.31
16:18:50,5009484.9,445.31
16:18:50,5009484.9,445.31
16:18:50,5009484.9,445.35
16:18:50,5009484.9,445.35
16:18:50,5009484.9,445.35
16:18:51,5009484.9,445.35
16:18:51,5009484.3,445.35
16:18:51,5009484.3,445.35
16:18:51,5009484.3,445.35
16:18:51,5009484.3,445.37
16:18:51,5009484.3,445.37
16:18:51,5009484.3,445.37
16:18:52,5009483.8,445.37
16:18:52,5009483.8,445.37
16:18:52,5009483.8,445.37
16:18:52,5009483.8,445.37
16:18:52,5009483.8,445.37
16:18:52,5009483.8,445.4
16:18:53,5009483.8,445.4
16:18:53,5009483.3,445.4
16:18:53,5009483.3,445.4
16:18:53,5009483.3,445.4
16:18:53,5009483.3,445.4
16:18:53,5009483.3,445.4
16:18:53,5009483.3,445.43
16:18:54,5009483.3,445.43
16:18:54,5009483,445.43
16:18:54,5009483,445.43
16:18:54,5009483,445.43
16:18:54,5009483,445.43
16:18:54,5009483,445.43
16:18:54,5009483,445.44
16:18:55,5009482.5,445.44
16:18:55,5009482.5,445.44
16:18:55,5009482.5,445.44
16:18:55,5009482.5,445.44
16:18:55,5009482.5,445.44
16:18:55,5009482.5,445.44
16:18:56,5009482.5,445.45
16:18:56,5009482.3,445.45
16:18:56,5009482.3,445.45
16:18:56,5009482.3,445.45
16:18:56,5009482.3,445.45
16:18:56,5009482.3,445.45
16:18:56,5009482.3,445.45
16:18:57,5009482.3,445.46
16:18:57,5009482.4,445.46
16:18:57,5009482.4,445.46
16:18:57,5009482.4,445.46
16:18:57,5009482.4,445.46
16:18:57,5009482.4,445.46
16:18:57,5009482.4,445.46
16:18:58,5009482.4,445.46
16:18:58,5009482.4,445.46
16:18:58,5009482.4,445.46
16:18:58,5009482.4,445.46
16:18:58,5009482.4,445.46
16:18:58,5009482.4,445.46
16:18:59,5009482.4,445.46
16:18:59,5009482.5,445.46
16:18:59,5009482.5,445.46
16:18:59,5009482.5,445.46
16:18:59,5009482.5,445.46
16:18:59,5009482.5,445.46
16:18:59,5009482.5,445.46
16:19:00,5009482.5,445.46
16:19:00,5009482.6,445.46
16:19:00,5009482.6,445.46
16:19:00,5009482.6,445.46
16:19:00,5009482.6,445.46
16:19:00,5009482.6,445.46
16:19:00,5009482.6,445.46
16:19:01,5009482.7,445.46
16:19:01,5009482.7,445.46
16:19:01,5009482.7,445.45
16:19:01,5009482.7,445.45
16:19:01,5009482.7,445.45
16:19:01,5009482.7,445.45
16:19:02,5009482.7,445.45
16:19:02,5009483.2,445.45
16:19:02,5009483.2,445.45
16:19:02,5009483.2,445.43
16:19:02,5009483.2,445.43
16:19:02,5009483.2,445.43
16:19:02,5009483.2,445.43
16:19:03,5009483.2,445.43
16:19:03,5009483.8,445.43
16:19:03,5009483.8,445.43
16:19:03,5009483.8,445.4
16:19:03,5009483.8,445.4
16:19:03,5009483.8,445.4
16:19:03,5009483.8,445.4
16:19:04,5009483.8,445.4
16:19:04,5009484,445.4
16:19:04,5009484,445.4
16:19:04,5009484,445.4
16:19:04,5009484,445.38
16:19:04,5009484,445.38
16:19:05,5009484,445.38
16:19:05,5009484.3,445.38
16:19:05,5009484.3,445.38
16:19:05,5009484.3,445.38
16:19:05,5009484.3,445.38
16:19:05,5009484.3,445.36
16:19:05,5009484.3,445.36
16:19:06,5009484.3,445.36
16:19:06,5009484.9,445.36
16:19:06,5009484.9,445.36
16:19:06,5009484.9,445.36
16:19:06,5009484.9,445.36
16:19:06,5009484.9,445.33
16:19:06,5009484.9,445.33
16:19:07,5009484.9,445.33
16:19:07,5009485.6,445.33
16:19:07,5009485.6,445.33
16:19:07,5009485.6,445.33
16:19:07,5009485.6,445.33
16:19:07,5009485.6,445.29
16:19:08,5009485.6,445.29
16:19:08,5009486.1,445.29
16:19:08,5009486.1,445.29
16:19:08,5009486.1,445.29
16:19:08,5009486.1,445.29
16:19:08,5009486.1,445.26
16:19:09,5009486.1,445.26
16:19:09,5009486.6,445.26
16:19:09,5009486.6,445.26
16:19:09,5009486.6,445.26
16:19:09,5009486.6,445.26
16:19:09,5009486.6,445.26
16:19:09,5009486.6,445.23
16:19:10,5009486.6,445.23
16:19:10,5009487,445.23
16:19:10,5009487,445.23
16:19:10,5009487,445.23
16:19:10,5009487,445.23
16:19:10,5009487,445.23
16:19:11,5009487,445.23
16:19:11,5009487.7,445.21
16:19:11,5009487.7,445.21
16:19:11,5009487.7,445.21
16:19:11,5009487.7,445.21
16:19:11,5009487.7,445.21
16:19:11,5009487.7,445.21
16:19:12,5009487.7,445.21
16:19:12,5009488.2,445.18
16:19:12,5009488.2,445.18
16:19:12,5009488.2,445.18
16:19:12,5009488.2,445.18
16:19:12,5009488.2,445.18
16:19:12,5009488.2,445.18
16:19:13,5009488.9,445.18
16:19:13,5009488.9,445.15
16:19:13,5009488.9,445.15
16:19:13,5009488.9,445.15
16:19:13,5009488.9,445.15
16:19:13,5009488.9,445.15
16:19:14,5009488.9,445.15
16:19:14,5009489,445.15
16:19:14,5009489,445.14
16:19:14,5009489,445.14
16:19:14,5009489,445.14
16:19:14,5009489,445.14
16:19:14,5009489,445.14
16:19:15,5009489,445.14
16:19:15,5009489.4,445.14
16:19:15,5009489.4,445.11
16:19:15,5009489.4,445.11
16:19:15,5009489.4,445.11
16:19:15,5009489.4,445.11
16:19:15,5009489.4,445.11
16:19:16,5009489.9,445.11
16:19:16,5009489.9,445.11
16:19:16,5009489.9,445.09
16:19:16,5009489.9,445.09
16:19:16,5009489.9,445.09
16:19:16,5009489.9,445.09
16:19:17,5009489.9,445.09
16:19:17,5009490.4,445.09
16:19:17,5009490.4,445.09
16:19:17,5009490.4,445.09
16:19:17,5009490.4,445.07
16:19:17,5009490.4,445.07
16:19:17,5009490.4,445.07
16:19:18,5009490.4,445.07
16:19:18,5009490.8,445.07
16:19:18,5009490.8,445.07
16:19:18,5009490.8,445.07
16:19:18,5009490.8,445.05
16:19:18,5009490.8,445.05
16:19:18,5009490.8,445.05
16:19:19,5009490.9,445.05
16:19:19,5009490.9,445.05
16:19:19,5009490.9,445.05
16:19:19,5009490.9,445.05
16:19:19,5009490.9,445.04
16:19:19,5009490.9,445.04
16:19:20,5009490.9,445.04
16:19:20,5009491.1,445.04
16:19:20,5009491.1,445.04
16:19:20,5009491.1,445.04
16:19:20,5009491.1,445.04
16:19:20,5009491.1,445.02
16:19:20,5009491.1,445.02
16:19:21,5009491.1,445.02
16:19:21,5009491.4,445.02
16:19:21,5009491.4,445.02
16:19:21,5009491.4,445.02
16:19:21,5009491.4,445.02
16:19:21,5009491.4,444.99
16:19:21,5009491.4,444.99
16:19:22,5009491.4,444.99
16:19:22,5009491.8,444.99
16:19:22,5009491.8,444.99
16:19:22,5009491.8,444.99
16:19:22,5009491.8,444.99
16:19:22,5009491.8,444.98
16:19:23,5009491.8,444.98
16:19:23,5009492,444.98
16:19:23,5009492,444.98
16:19:23,5009492,444.98
16:19:23,5009492,444.98
16:19:23,5009492,444.98
16:19:23,5009492,444.98
16:19:24,5009492,444.97
16:19:24,5009492,444.97
16:19:24,5009492,444.97
16:19:24,5009492,444.97
16:19:24,5009492,444.97
16:19:24,5009492,444.97
16:19:24,5009492,444.97
16:19:25,5009492.2,444.96
16:19:25,5009492.2,444.96
16:19:25,5009492.2,444.96
16:19:25,5009492.2,444.96
16:19:25,5009492.2,444.96
16:19:25,5009492.2,444.96
16:19:26,5009492.2,444.96
16:19:26,5009492.5,444.95
16:19:26,5009492.5,444.95
16:19:26,5009492.5,444.95
16:19:26,5009492.5,444.95
16:19:26,5009492.5,444.95
16:19:26,5009492.5,444.95
16:19:27,5009492.5,444.95
16:19:27,5009492.8,444.93
16:19:27,5009492.8,444.93
16:19:27,5009492.8,444.93
16:19:27,5009492.8,444.93
16:19:27,5009492.8,444.93
16:19:27,5009492.8,444.93
16:19:28,5009492.8,444.93
16:19:28,5009493,444.92
16:19:28,5009493,444.92
16:19:28,5009493,444.92
16:19:28,5009493,444.92
16:19:28,5009493,444.92
16:19:29,5009493,444.92
16:19:29,5009493,444.92
16:19:29,5009493,444.92
16:19:29,5009493,444.92
16:19:29,5009493,444.92
16:19:29,5009493,444.92
16:19:29,5009493,444.92
16:19:30,5009493,444.92
16:19:30,5009493.4,444.92
16:19:30,5009493.4,444.92
16:19:30,5009493.4,444.91
16:19:30,5009493.4,444.91
16:19:30,5009493.4,444.91
16:19:30,5009493.4,444.91
16:19:31,5009493.9,444.91
16:19:31,5009493.9,444.91
16:19:31,5009493.9,444.89
16:19:31,5009493.9,444.89
16:19:32,5009493.9,444.89
16:19:32,5009494.3,444.89
16:19:32,5009494.3,444.87
16:19:32,5009494.3,444.87
16:19:33,5009494.8,444.87
16:19:33,5009494.8,444.87
16:19:33,5009494.8,444.86
16:19:33,5009494.8,444.86
16:19:33,5009494.8,444.86
16:19:34,5009494.8,444.86
16:19:34,5009495,444.86
16:19:34,5009495,444.86
16:19:34,5009495,444.86
16:19:34,5009495,444.83
16:19:34,5009495,444.83
16:19:35,5009495,444.83
16:19:35,5009495.4,444.83
16:19:35,5009495.4,444.83
16:19:35,5009495.4,444.83
16:19:35,5009495.4,444.83
16:19:35,5009495.4,444.83
16:19:35,5009495.4,444.81
16:19:36,5009495.4,444.81
16:19:36,5009495.9,444.81
16:19:36,5009495.9,444.81
16:19:36,5009495.9,444.81
16:19:36,5009495.9,444.81
16:19:36,5009495.9,444.79
16:19:37,5009495.9,444.79
16:19:37,5009496.5,444.79
16:19:37,5009496.5,444.79
16:19:37,5009496.5,444.79
16:19:37,5009496.5,444.79
16:19:37,5009496.5,444.79
16:19:37,5009496.5,444.79
16:19:38,5009496.5,444.76
16:19:38,5009496.8,444.76
16:19:38,5009496.8,444.76
16:19:38,5009496.8,444.76
16:19:38,5009496.8,444.76
16:19:38,5009496.8,444.76
16:19:38,5009496.8,444.76
16:19:39,5009496.8,444.74
16:19:39,5009497.4,444.74
16:19:39,5009497.4,444.74
16:19:39,5009497.4,444.74
16:19:39,5009497.4,444.74
16:19:39,5009497.4,444.74
16:19:40,5009497.4,444.74
16:19:40,5009498.1,444.73
16:19:40,5009498.1,444.73
16:19:40,5009498.1,444.73
16:19:40,5009498.1,444.73
16:19:40,5009498.1,444.73
16:19:40,5009498.1,444.73
16:19:41,5009498.1,444.73
16:19:41,5009498.9,444.71
16:19:41,5009498.9,444.71
16:19:41,5009498.9,444.71
16:19:41,5009498.9,444.71
16:19:41,5009498.9,444.71
16:19:42,5009498.9,444.71
16:19:42,5009499.6,444.69
16:19:42,5009499.6,444.69
16:19:42,5009499.6,444.69
16:19:42,5009499.6,444.69
16:19:42,5009499.6,444.69
16:19:43,5009499.6,444.69
16:19:43,5009499.8,444.69
16:19:43,5009499.8,444.68
16:19:43,5009499.8,444.68
16:19:43,5009499.8,444.68
16:19:43,5009499.8,444.68
16:19:43,5009499.8,444.68
16:19:44,5009499.8,444.68
16:19:44,5009500.2,444.68
16:19:44,5009500.2,444.65
16:19:44,5009500.2,444.65
16:19:44,5009500.2,444.65
16:19:44,5009500.2,444.65
16:19:45,5009500.2,444.65
16:19:45,5009500.5,444.65
16:19:45,5009500.5,444.65
16:19:45,5009500.5,444.64
16:19:45,5009500.5,444.64
16:19:45,5009500.5,444.64
16:19:45,5009500.5,444.64
16:19:46,5009500.5,444.64
16:19:46,5009500.9,444.64
16:19:46,5009500.9,444.64
16:19:46,5009500.9,444.64
16:19:46,5009500.9,444.62
16:19:46,5009500.9,444.62
16:19:46,5009500.9,444.62
16:19:47,5009500.9,444.62
16:19:47,5009501.1,444.62
16:19:47,5009501.1,444.62
16:19:47,5009501.1,444.62
16:19:47,5009501.1,444.6
16:19:47,5009501.1,444.6
16:19:48,5009501.1,444.6
16:19:48,5009501,444.6
16:19:48,5009501,444.6
16:19:48,5009501,444.6
16:19:48,5009501,444.6
16:19:48,5009501,444.6
16:19:48,5009501,444.6
16:19:49,5009501,444.6
16:19:49,5009501,444.6
16:19:49,5009501,444.6
16:19:49,5009501,444.6
16:19:49,5009501,444.6
16:19:49,5009501,444.59
16:19:49,5009501,444.59
16:19:50,5009501,444.59
16:19:50,5009501.1,444.59
16:19:50,5009501.1,444.59
16:19:50,5009501.1,444.59
16:19:50,5009501.1,444.59
16:19:50,5009501.1,444.58
16:19:51,5009501.1,444.58
16:19:51,5009501.2,444.58
16:19:51,5009501.2,444.58
16:19:51,5009501.2,444.58
16:19:51,5009501.2,444.58
16:19:51,5009501.2,444.58
16:19:51,5009501.2,444.58
16:19:52,5009501.2,444.58
16:19:52,5009501.2,444.58
16:19:52,5009501.2,444.58
16:19:52,5009501.2,444.58
16:19:52,5009501.2,444.58
16:19:52,5009501.2,444.58
16:19:52,5009501.2,444.58
16:19:53,5009501.2,444.58
16:19:53,5009501,444.58
16:19:53,5009501,444.58
16:19:53,5009501,444.58
16:19:53,5009501,444.58
16:19:53,5009501,444.58
16:19:54,5009501,444.58
16:19:54,5009501,444.57
16:19:54,5009501,444.57
16:19:54,5009501,444.57
16:19:54,5009501,444.57
16:19:54,5009501,444.57
16:19:54,5009501,444.57
16:19:55,5009501,444.57
16:19:55,5009501.3,444.57
16:19:55,5009501.3,444.57
16:19:55,5009501.3,444.57
16:19:55,5009501.3,444.57
16:19:55,5009501.3,444.57
16:19:55,5009501.3,444.57
16:19:56,5009501.3,444.57
16:19:56,5009501.5,444.56
16:19:56,5009501.5,444.56
16:19:56,5009501.5,444.56
16:19:56,5009501.5,444.56
16:19:56,5009501.5,444.56
16:19:57,5009501.5,444.56
16:19:57,5009501.5,444.56
16:19:57,5009501.5,444.55
16:19:57,5009501.5,444.55
16:19:57,5009501.5,444.55
16:19:57,5009501.5,444.55
16:19:57,5009501.5,444.55
16:19:58,5009501.5,444.55
16:19:58,5009501.4,444.55
16:19:58,5009501.4,444.55
16:19:58,5009501.4,444.55
16:19:58,5009501.4,444.55
16:19:58,5009501.4,444.55
16:19:58,5009501.4,444.55
16:19:59,5009501.4,444.55
16:19:59,5009501.6,444.55
16:19:59,5009501.6,444.54
16:19:59,5009501.6,444.54
16:19:59,5009501.6,444.54
16:19:59,5009501.6,444.54
16:20:00,5009501.6,444.54
16:20:00,5009501.6,444.54
16:20:00,5009501.7,444.54
16:20:00,5009501.7,444.54
16:20:00,5009501.7,444.53
16:20:00,5009501.7,444.53
16:20:00,5009501.7,444.53
16:20:01,5009501.7,444.53
16:20:01,5009501.9,444.53
16:20:01,5009501.9,444.53
16:20:01,5009501.9,444.53
16:20:01,5009501.9,444.52
16:20:01,5009501.9,444.52
16:20:01,5009501.9,444.52
16:20:02,5009501.9,444.52
16:20:02,5009502,444.52
16:20:02,5009502,444.52
16:20:02,5009502,444.52
16:20:02,5009502,444.52
16:20:02,5009502,444.52
16:20:03,5009502,444.52
16:20:03,5009502,444.52
16:20:03,5009501.9,444.52
16:20:03,5009501.9,444.52
16:20:03,5009501.9,444.52
16:20:03,5009501.9,444.52
16:20:03,5009501.9,444.52
16:20:04,5009501.9,444.52
16:20:04,5009502.2,444.52
16:20:04,5009502.2,444.52
16:20:04,5009502.2,444.52
16:20:04,5009502.2,444.52
16:20:04,5009502.2,444.5
16:20:04,5009502.2,444.5
16:20:05,5009502.2,444.5
16:20:05,5009502.4,444.5
16:20:05,5009502.4,444.5
16:20:05,5009502.4,444.5
16:20:05,5009502.4,444.5
16:20:05,5009502.4,444.5
16:20:06,5009502.4,444.49
16:20:06,5009502.4,444.49
16:20:06,5009502.7,444.49
16:20:06,5009502.7,444.49
16:20:06,5009502.7,444.49
16:20:06,5009502.7,444.49
16:20:06,5009502.7,444.49
16:20:07,5009502.7,444.48
16:20:07,5009502.7,444.48
16:20:07,5009502.7,444.48
16:20:07,5009502.7,444.48
16:20:07,5009502.7,444.48
16:20:07,5009502.7,444.48
16:20:07,5009502.7,444.48
16:20:08,5009502.7,444.48
16:20:08,5009502.7,444.48
16:20:08,5009502.7,444.48
16:20:08,5009502.7,444.48
16:20:08,5009502.7,444.48
16:20:08,5009502.7,444.48
16:20:09,5009502.7,444.48
16:20:09,5009502.7,444.47
16:20:09,5009502.9,444.47
16:20:09,5009502.9,444.47
16:20:09,5009502.9,444.47
16:20:09,5009502.9,444.47
16:20:09,5009502.9,444.47
16:20:10,5009502.9,444.47
16:20:10,5009503,444.46
16:20:10,5009503,444.46
16:20:10,5009503,444.46
16:20:10,5009503,444.46
16:20:10,5009503,444.46
16:20:10,5009503,444.46
16:20:11,5009503,444.46
16:20:11,5009503.1,444.46
16:20:11,5009503.1,444.46
16:20:11,5009503.1,444.46
16:20:11,5009503.1,444.46
16:20:11,5009503.1,444.46
16:20:12,5009503.1,444.46
16:20:12,5009503.1,444.46
16:20:12,5009502.8,444.46
16:20:12,5009502.8,444.47
16:20:12,5009502.8,444.47
16:20:12,5009502.8,444.47
16:20:12,5009502.8,444.47
16:20:13,5009502.8,444.47
16:20:13,5009502.8,444.47
16:20:13,5009502.8,444.47
16:20:13,5009502.8,444.47
16:20:13,5009502.8,444.47
16:20:13,5009502.8,444.47
16:20:13,5009502.8,444.47
16:20:14,5009502.8,444.47
16:20:14,5009502.7,444.47
16:20:14,5009502.7,444.47
16:20:14,5009502.7,444.46
16:20:14,5009502.7,444.46
16:20:14,5009502.7,444.46
16:20:15,5009502.7,444.46
16:20:15,5009502.7,444.46
16:20:15,5009502.8,444.46
16:20:15,5009502.8,444.46
16:20:15,5009502.8,444.46
16:20:15,5009502.8,444.46
16:20:15,5009502.8,444.46
16:20:16,5009502.8,444.46
16:20:16,5009502.8,444.46
16:20:16,5009502.8,444.46
16:20:16,5009502.8,444.46
16:20:16,5009502.8,444.47
16:20:16,5009502.8,444.47
16:20:16,5009502.8,444.47
16:20:17,5009502.8,444.47
16:20:17,5009502.4,444.47
16:20:17,5009502.4,444.47
16:20:17,5009502.4,444.47
16:20:17,5009502.4,444.47
16:20:17,5009502.4,444.47
16:20:18,5009502.4,444.47
16:20:18,5009502.4,444.47
16:20:18,5009502.2,444.47
16:20:18,5009502.2,444.47
16:20:18,5009502.2,444.47
16:20:18,5009502.2,444.47
16:20:18,5009502.2,444.48
16:20:19,5009502.2,444.48
16:20:19,5009502.1,444.48
16:20:19,5009502.1,444.48
16:20:19,5009502.1,444.48
16:20:19,5009502.1,444.48
16:20:19,5009502.1,444.48
16:20:19,5009502.1,444.48
16:20:20,5009502.1,444.48
16:20:20,5009502.1,444.48
16:20:20,5009502.1,444.48
16:20:20,5009502.1,444.48
16:20:20,5009502.1,444.48
16:20:20,5009502.1,444.48
16:20:21,5009502.1,444.48
16:20:21,5009502.1,444.48
16:20:21,5009501.9,444.48
16:20:21,5009501.9,444.48
16:20:21,5009501.9,444.48
16:20:21,5009501.9,444.48
16:20:21,5009501.9,444.48
16:20:22,5009501.9,444.49
16:20:22,5009501.6,444.49
16:20:22,5009501.6,444.49
16:20:22,5009501.6,444.49
16:20:22,5009501.6,444.49
16:20:22,5009501.6,444.49
16:20:22,5009501.6,444.49
16:20:23,5009501.6,444.49
16:20:23,5009501.6,444.49
16:20:23,5009501.6,444.49
16:20:23,5009501.6,444.49
16:20:23,5009501.6,444.49
16:20:23,5009501.6,444.49
16:20:24,5009501.6,444.49
16:20:24,5009501.6,444.5
16:20:24,5009501.6,444.5
16:20:24,5009501.6,444.5
16:20:24,5009501.6,444.5
16:20:24,5009501.6,444.5
16:20:24,5009501.6,444.5
16:20:25,5009501.6,444.5
16:20:25,5009501.4,444.5
16:20:25,5009501.4,444.5
16:20:25,5009501.4,444.5
16:20:25,5009501.4,444.5
16:20:25,5009501.4,444.5
16:20:25,5009501.4,444.5
16:20:26,5009501.4,444.5
16:20:26,5009501.1,444.5
16:20:26,5009501.1,444.51
16:20:26,5009501.1,444.51
16:20:26,5009501.1,444.51
16:20:26,5009501.1,444.51
16:20:27,5009501.1,444.51
16:20:27,5009501.1,444.51
16:20:27,5009500.9,444.51
16:20:27,5009500.9,444.51
16:20:27,5009500.9,444.51
16:20:27,5009500.9,444.51
16:20:27,5009500.9,444.51
16:20:28,5009500.9,444.51
16:20:28,5009500.9,444.51
16:20:28,5009500.9,444.51
16:20:28,5009500.9,444.51
16:20:28,5009500.9,444.51
16:20:28,5009500.9,444.51
16:20:28,5009500.9,444.51
16:20:29,5009500.9,444.51
16:20:29,5009500.9,444.51
16:20:29,5009500.9,444.51
16:20:29,5009500.9,444.51
16:20:29,5009500.9,444.51
16:20:29,5009500.9,444.51
16:20:30,5009500.9,444.51
16:20:30,5009500.9,444.51
16:20:30,5009500.8,444.51
16:20:30,5009500.8,444.51
16:20:30,5009500.8,444.51
16:20:30,5009500.8,444.52
16:20:30,5009500.8,444.52
16:20:31,5009500.8,444.52
16:20:31,5009500.8,444.52
16:20:31,5009500.8,444.52
16:20:31,5009500.8,444.52
16:20:31,5009500.8,444.52
16:20:31,5009500.8,444.51
16:20:31,5009500.8,444.51
16:20:32,5009500.8,444.51
16:20:32,5009500.9,444.51
16:20:32,5009500.9,444.51
16:20:32,5009500.9,444.51
16:20:32,5009500.9,444.51
16:20:32,5009500.9,444.5
16:20:33,5009500.9,444.5
16:20:33,5009500.9,444.5
16:20:33,5009501.1,444.5
16:20:33,5009501.1,444.5
16:20:33,5009501.1,444.5
16:20:33,5009501.1,444.5
16:20:33,5009501.1,444.49
16:20:34,5009501.1,444.49
16:20:34,5009501.3,444.49
16:20:34,5009501.3,444.49
16:20:34,5009501.3,444.49
16:20:34,5009501.3,444.49
16:20:34,5009501.3,444.49
16:20:34,5009501.3,444.49
16:20:35,5009501.3,444.49
16:20:35,5009501.2,444.49
16:20:35,5009501.2,444.49
16:20:35,5009501.2,444.49
16:20:35,5009501.2,444.49
16:20:35,5009501.2,444.49
16:20:36,5009501.2,444.48
16:20:36,5009501.2,444.48
16:20:36,5009501.4,444.48
16:20:36,5009501.4,444.48
16:20:36,5009501.4,444.48
16:20:36,5009501.4,444.48
16:20:36,5009501.4,444.48
16:20:37,5009501.4,444.48
16:20:37,5009501.9,444.47
16:20:37,5009501.9,444.47
16:20:37,5009501.9,444.47
16:20:37,5009501.9,444.47
16:20:37,5009501.9,444.47
16:20:37,5009501.9,444.47
16:20:38,5009501.9,444.47
16:20:38,5009502.3,444.44
16:20:38,5009502.3,444.44
16:20:38,5009502.3,444.44
16:20:38,5009502.3,444.44
16:20:38,5009502.3,444.44
16:20:39,5009502.3,444.44
16:20:39,5009502.3,444.44
16:20:39,5009502.8,444.42
16:20:39,5009502.8,444.42
16:20:39,5009502.8,444.42
16:20:39,5009502.8,444.42
16:20:39,5009502.8,444.42
16:20:40,5009502.8,444.42
16:20:40,5009503.1,444.42
16:20:40,5009503.1,444.4
16:20:40,5009503.1,444.4
16:20:40,5009503.1,444.4
16:20:40,5009503.1,444.4
16:20:40,5009503.1,444.4
16:20:41,5009503.1,444.4
16:20:41,5009503.8,444.4
16:20:41,5009503.8,444.37
16:20:41,5009503.8,444.37
16:20:41,5009503.8,444.37
16:20:41,5009503.8,444.37
16:20:42,5009503.8,444.37
16:20:42,5009503.8,444.37
16:20:42,5009504.8,444.37
16:20:42,5009504.8,444.33
16:20:42,5009504.8,444.33
16:20:42,5009504.8,444.33
16:20:42,5009504.8,444.33
16:20:43,5009504.8,444.33
16:20:43,5009505.8,444.33
16:20:43,5009505.8,444.33
16:20:43,5009505.8,444.33
16:20:43,5009505.8,444.28
16:20:43,5009505.8,444.28
16:20:43,5009505.8,444.28
16:20:44,5009505.8,444.28
16:20:44,5009506.7,444.28
16:20:44,5009506.7,444.28
16:20:44,5009506.7,444.28
16:20:44,5009506.7,444.24
16:20:44,5009506.7,444.24
16:20:45,5009506.7,444.24
16:20:45,5009506.7,444.24
16:20:45,5009507.2,444.24
16:20:45,5009507.2,444.24
16:20:45,5009507.2,444.24
16:20:45,5009507.2,444.2
16:20:45,5009507.2,444.2
16:20:46,5009507.2,444.2
16:20:46,5009507.2,444.2
16:20:46,5009508,444.2
16:20:46,5009508,444.2
16:20:46,5009508,444.2
16:20:46,5009508,444.16
16:20:46,5009508,444.16
16:20:47,5009508,444.16
16:20:47,5009508.6,444.16
16:20:47,5009508.6,444.16
16:20:47,5009508.6,444.16
16:20:47,5009508.6,444.16
16:20:47,5009508.6,444.13
16:20:48,5009508.6,444.13
16:20:48,5009508.6,444.13
16:20:48,5009509.1,444.13
16:20:48,5009509.1,444.13
16:20:48,5009509.1,444.13
16:20:48,5009509.1,444.13
16:20:48,5009509.1,444.11
16:20:49,5009509.1,444.11
16:20:49,5009509.4,444.11
16:20:49,5009509.4,444.11
16:20:49,5009509.4,444.11
16:20:49,5009509.4,444.11
16:20:49,5009509.4,444.11
16:20:49,5009509.4,444.11
16:20:50,5009509.4,444.1
16:20:50,5009509.7,444.1
16:20:50,5009509.7,444.1
16:20:50,5009509.7,444.1
16:20:50,5009509.7,444.1
16:20:50,5009509.7,444.1
16:20:51,5009509.7,444.1
16:20:51,5009509.7,444.07
16:20:51,5009510.1,444.07
16:20:51,5009510.1,444.07
16:20:51,5009510.1,444.07
16:20:51,5009510.1,444.07
16:20:51,5009510.1,444.07
16:20:52,5009510.1,444.07
16:20:52,5009510.9,444.04
16:20:52,5009510.9,444.04
16:20:52,5009510.9,444.04
16:20:53,5009510.9,444.04
16:20:53,5009511.9,444
16:20:53,5009511.9,444
16:20:53,5009511.9,444
16:20:54,5009511.9,444
16:20:54,5009512.4,443.97
16:20:54,5009512.4,443.97
16:20:54,5009512.4,443.97
16:20:55,5009512.4,443.97
16:20:55,5009513.2,443.97
16:20:55,5009513.2,443.94
16:20:55,5009513.2,443.94
16:20:56,5009513.2,443.94
16:20:56,5009514,443.94
16:20:56,5009514,443.9
16:20:56,5009514,443.9
16:20:56,5009514,443.9
16:20:57,5009514,443.9
16:20:57,5009514.9,443.9
16:20:57,5009514.9,443.9
16:20:57,5009514.9,443.87
16:20:57,5009514.9,443.87
